YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-04,WEEKDAY,12,TRAIN,CC19/DT9,7046,6484
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,PW3,661,620
2024-04,WEEKDAY,13,TRAIN,PW3,2267,1592
2024-04,WEEKDAY,14,TRAIN,DT23,2978,3437
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,DT23,1539,1692
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,PE5,2186,496
2024-04,WEEKDAY,7,TRAIN,PE5,25635,8521
2024-04,WEEKDAY,20,TRAIN,CC2,5624,2766
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,CC2,1475,1151
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,PW4,2001,2191
2024-04,WEEKDAY,21,TRAIN,PW4,3932,5344
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,CC6,17707,3484
2024-04,WEEKDAY,20,TRAIN,CC6,12844,6321
2024-04,WEEKDAY,10,TRAIN,PW3,1257,494
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,PW3,955,414
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,TE3,2291,3976
2024-04,WEEKDAY,19,TRAIN,TE3,7594,22413
2024-04,WEEKDAY,17,TRAIN,CC5,12547,4824
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,CC5,3693,2595
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,NS15,5772,6098
2024-04,WEEKDAY,19,TRAIN,NS15,32789,26434
2024-04,WEEKDAY,6,TRAIN,TE4,4938,4571
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,TE4,598,1037
2024-04,WEEKDAY,0,TRAIN,DT8,11,242
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,DT8,10,67
2024-04,WEEKDAY,7,TRAIN,DT7,7208,15528
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,DT7,776,1493
2024-04,WEEKDAY,14,TRAIN,NS14,22461,22290
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,NS14,13093,11546
2024-04,WEEKDAY,11,TRAIN,BP2,2387,1122
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,BP2,1675,931
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,CG1/DT35,1158,3695
2024-04,WEEKDAY,7,TRAIN,CG1/DT35,3167,32817
2024-04,WEEKDAY,10,TRAIN,EW24/NS1,28957,59278
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,EW24/NS1,15970,32627
2024-04,WEEKDAY,5,TRAIN,NE5,239,39
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,NE5,75,7
2024-04,WEEKDAY,17,TRAIN,NS4/BP1,63944,81278
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,NS4/BP1,18445,22253
2024-04,WEEKDAY,10,TRAIN,DT3,8375,2663
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,DT3,5488,1950
2024-04,WEEKDAY,5,TRAIN,TE7,626,261
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,TE7,46,19
2024-04,WEEKDAY,23,TRAIN,BP10,229,1148
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,BP10,19,49
2024-04,WEEKDAY,9,TRAIN,CC2,2097,16021
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,CC2,968,3059
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,EW2/DT32,28086,26865
2024-04,WEEKDAY,13,TRAIN,EW2/DT32,46965,47080
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,NS15,5985,7581
2024-04,WEEKDAY,18,TRAIN,NS15,84674,38463
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,NE17/PTC,14463,17826
2024-04,WEEKDAY,21,TRAIN,NE17/PTC,30935,45941
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,SW4,1475,1526
2024-04,WEEKDAY,13,TRAIN,SW4,2252,3709
2024-04,WEEKDAY,6,TRAIN,EW22,6712,7283
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,EW22,850,651
2024-04,WEEKDAY,12,TRAIN,DT28,8011,5231
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,DT28,5161,2650
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,TE8,1476,1954
2024-04,WEEKDAY,7,TRAIN,TE8,13868,8172
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,NS12,6576,6543
2024-04,WEEKDAY,15,TRAIN,NS12,9173,14617
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,NS11,509,3927
2024-04,WEEKDAY,0,TRAIN,NS11,932,7812
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,EW6,5678,7970
2024-04,WEEKDAY,18,TRAIN,EW6,18343,40492
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,NS4/BP1,7058,16126
2024-04,WEEKDAY,22,TRAIN,NS4/BP1,15171,34860
2024-04,WEEKDAY,7,TRAIN,NS17/CC15,90349,64082
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,NS17/CC15,9621,7121
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,EW8/CC9,13485,35996
2024-04,WEEKDAY,9,TRAIN,EW8/CC9,34352,78126
2024-04,WEEKDAY,7,TRAIN,NE16/STC,130130,39258
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,NE16/STC,11813,4937
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,PE5,2377,2434
2024-04,WEEKDAY,14,TRAIN,PE5,5430,5887
2024-04,WEEKDAY,23,TRAIN,EW7,1967,9203
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,EW7,1049,4098
2024-04,WEEKDAY,23,TRAIN,TE7,463,2568
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,TE7,183,1131
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,NE10,7293,7028
2024-04,WEEKDAY,16,TRAIN,NE10,18741,17069
2024-04,WEEKDAY,14,TRAIN,BP4,6531,2825
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,BP4,761,781
2024-04,WEEKDAY,6,TRAIN,EW8/CC9,26570,19037
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,EW8/CC9,5774,3822
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,NE15,12749,8806
2024-04,WEEKDAY,12,TRAIN,NE15,17425,13057
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,NS9/TE2,26460,29284
2024-04,WEEKDAY,15,TRAIN,NS9/TE2,44262,64839
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,NS9/TE2,3371,2121
2024-04,WEEKDAY,5,TRAIN,NS9/TE2,23072,9437
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,CC17/TE9,2739,1871
2024-04,WEEKDAY,12,TRAIN,CC17/TE9,6177,3849
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,EW17,9492,7151
2024-04,WEEKDAY,8,TRAIN,EW17,68438,40845
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,EW32,1992,4476
2024-04,WEEKDAY,19,TRAIN,EW32,10428,6219
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,NS5,13402,12669
2024-04,WEEKDAY,13,TRAIN,NS5,24984,20731
2024-04,WEEKDAY,14,TRAIN,DT30,6215,5958
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,DT30,3129,3213
2024-04,WEEKDAY,16,TRAIN,DT34,7006,4705
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,DT34,1961,1789
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,NS2,7223,14936
2024-04,WEEKDAY,20,TRAIN,NS2,18637,42975
2024-04,WEEKDAY,20,TRAIN,NS9/TE2,46782,85988
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,NS9/TE2,22081,29364
2024-04,WEEKDAY,11,TRAIN,NS24/NE6/CC1,20435,32917
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,NS24/NE6/CC1,11771,21134
2024-04,WEEKDAY,23,TRAIN,NS4/BP1,6455,17723
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,NS4/BP1,2993,8663
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,SE4,1135,1903
2024-04,WEEKDAY,19,TRAIN,SE4,2714,9218
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,NS9/TE2,26259,29252
2024-04,WEEKDAY,14,TRAIN,NS9/TE2,42980,54648
2024-04,WEEKDAY,17,TRAIN,SW7,3413,4205
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,SW7,1334,1222
2024-04,WEEKDAY,8,TRAIN,SW7,8228,1605
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,SW7,1591,428
2024-04,WEEKDAY,9,TRAIN,NS16,64078,38302
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,NS16,24933,14367
2024-04,WEEKDAY,11,TRAIN,TE5,3533,1463
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,TE5,2493,1123
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,EW14/NS26,1517,6358
2024-04,WEEKDAY,7,TRAIN,EW14/NS26,5934,93178
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,SW5,2740,3564
2024-04,WEEKDAY,20,TRAIN,SW5,5671,11087
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,DT30,3286,3740
2024-04,WEEKDAY,16,TRAIN,DT30,5713,9677
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,CC17/TE9,2178,2148
2024-04,WEEKDAY,16,TRAIN,CC17/TE9,9923,6683
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,NS4/BP1,18236,18159
2024-04,WEEKDAY,13,TRAIN,NS4/BP1,29953,32076
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,DT34,2101,1918
2024-04,WEEKDAY,13,TRAIN,DT34,4136,5276
2024-04,WEEKDAY,0,TRAIN,DT27,47,645
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,DT27,20,279
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,SW3,1174,919
2024-04,WEEKDAY,12,TRAIN,SW3,2538,2124
2024-04,WEEKDAY,15,TRAIN,BP8,2136,1490
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,BP8,677,707
2024-04,WEEKDAY,20,TRAIN,DT33,7791,31770
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,DT33,3170,8826
2024-04,WEEKDAY,23,TRAIN,NE5,12958,2663
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,NE5,5539,1507
2024-04,WEEKDAY,18,TRAIN,DT21,22813,17439
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,DT21,5253,3634
2024-04,WEEKDAY,11,TRAIN,SW6,3410,1694
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,SW6,2258,1087
2024-04,WEEKDAY,19,TRAIN,SW2,5064,9754
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,SW2,2127,2358
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,EW14/NS26,10319,9438
2024-04,WEEKDAY,19,TRAIN,EW14/NS26,164163,28890
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,TE15,345,564
2024-04,WEEKDAY,6,TRAIN,TE15,2875,2719
2024-04,WEEKDAY,10,TRAIN,NE17/PTC,35218,23822
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,NE17/PTC,22316,15974
2024-04,WEEKDAY,8,TRAIN,PE1,11141,1784
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,PE1,1919,651
2024-04,WEEKDAY,17,TRAIN,EW19,31987,29526
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,EW19,8361,8179
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,EW25,5150,2869
2024-04,WEEKDAY,8,TRAIN,EW25,39257,10982
2024-04,WEEKDAY,18,TRAIN,CC12,14372,16795
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,CC12,3275,3099
2024-04,WEEKDAY,20,TRAIN,EW22,10905,7747
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,EW22,1200,2851
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,CC23,954,2563
2024-04,WEEKDAY,8,TRAIN,CC23,5177,92302
2024-04,WEEKDAY,9,TRAIN,DT24,10070,6031
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,DT24,2708,1302
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,NS13,27053,14806
2024-04,WEEKDAY,9,TRAIN,NS13,74279,33945
2024-04,WEEKDAY,19,TRAIN,CC11,47791,20635
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,CC11,7903,6115
2024-04,WEEKDAY,10,TRAIN,EW4,15057,6010
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,EW4,9322,3779
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,NE14,7388,2154
2024-04,WEEKDAY,6,TRAIN,NE14,46692,15606
2024-04,WEEKDAY,5,TRAIN,CC21,1046,146
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,CC21,213,13
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,CC8,2634,3918
2024-04,WEEKDAY,21,TRAIN,CC8,5805,9743
2024-04,WEEKDAY,10,TRAIN,NS10,39465,16562
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,NS10,21905,9313
2024-04,WEEKDAY,12,TRAIN,NS8,17160,11185
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,NS8,9537,5977
2024-04,WEEKDAY,6,TRAIN,CC28,5748,1691
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,CC28,814,369
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,NS16,19149,20968
2024-04,WEEKDAY,15,TRAIN,NS16,37154,44430
2024-04,WEEKDAY,13,TRAIN,DT31,7154,7211
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,DT31,3864,3333
2024-04,WEEKDAY,17,TRAIN,CC14,15932,11675
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,CC14,2889,3282
2024-04,WEEKDAY,12,TRAIN,EW4,13944,7984
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,EW4,8500,4310
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,TE19,167,705
2024-04,WEEKDAY,7,TRAIN,TE19,1147,17125
2024-04,WEEKDAY,6,TRAIN,DT8,2407,5564
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,DT8,273,411
2024-04,WEEKDAY,11,TRAIN,CC6,7639,7308
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,CC6,6375,7155
2024-04,WEEKDAY,9,TRAIN,EW4,23175,10549
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,EW4,9296,3902
2024-04,WEEKDAY,10,TRAIN,NE8,19454,25711
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,NE8,10856,17952
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,EW10,6616,5769
2024-04,WEEKDAY,10,TRAIN,EW10,11387,6261
2024-04,WEEKDAY,16,TRAIN,NS13,44580,71149
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,NS13,23354,28230
2024-04,WEEKDAY,12,TRAIN,CG1/DT35,11703,14967
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,CG1/DT35,4442,7110
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,EW21/CC22,11201,9995
2024-04,WEEKDAY,17,TRAIN,EW21/CC22,90434,28757
2024-04,WEEKDAY,17,TRAIN,CC19/DT9,12894,9604
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,CC19/DT9,5630,5208
2024-04,WEEKDAY,7,TRAIN,PW6,6688,1368
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,PW6,542,116
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,EW8/CC9,26293,37224
2024-04,WEEKDAY,11,TRAIN,EW8/CC9,30138,43749
2024-04,WEEKDAY,17,TRAIN,TE8,14979,15036
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,TE8,5616,5545
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,EW3,9017,8208
2024-04,WEEKDAY,13,TRAIN,EW3,17012,15846
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,TE5,2720,859
2024-04,WEEKDAY,10,TRAIN,TE5,3929,1567
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,NS19,13789,19123
2024-04,WEEKDAY,19,TRAIN,NS19,46702,69183
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,EW20,7012,4516
2024-04,WEEKDAY,12,TRAIN,EW20,11445,8974
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,BP4,1004,465
2024-04,WEEKDAY,9,TRAIN,BP4,2656,14369
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,SW1,971,1004
2024-04,WEEKDAY,19,TRAIN,SW1,3235,4063
2024-04,WEEKDAY,11,TRAIN,CC8,7224,5012
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,CC8,4781,3708
2024-04,WEEKDAY,16,TRAIN,BP13,989,789
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,BP13,593,266
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,SW7,245,1410
2024-04,WEEKDAY,21,TRAIN,SW7,652,3862
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,CC21,4925,2006
2024-04,WEEKDAY,22,TRAIN,CC21,12517,4732
2024-04,WEEKDAY,7,TRAIN,EW1,100015,35556
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,EW1,9417,6104
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,CC27,1170,1098
2024-04,WEEKDAY,12,TRAIN,CC27,5116,4083
2024-04,WEEKDAY,9,TRAIN,PW7,3475,2390
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,PW7,1459,844
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,DT5,8274,6683
2024-04,WEEKDAY,14,TRAIN,DT5,10489,12613
2024-04,WEEKDAY,17,TRAIN,CC25,22258,7869
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,CC25,3431,2211
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,NE12/CC13,30711,31388
2024-04,WEEKDAY,15,TRAIN,NE12/CC13,54680,61989
2024-04,WEEKDAY,0,TRAIN,NS9/TE2,1981,9178
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,NS9/TE2,1034,4134
2024-04,WEEKDAY,15,TRAIN,SW6,3741,4306
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,SW6,1485,1502
2024-04,WEEKDAY,21,TRAIN,BP13,387,614
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,BP13,195,254
2024-04,WEEKDAY,15,TRAIN,TE14/NS22,69067,65374
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,TE14/NS22,49777,49389
2024-04,WEEKDAY,9,TRAIN,DT8,5099,3493
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,DT8,2281,1795
2024-04,WEEKDAY,6,TRAIN,NE17/PTC,62030,18129
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,NE17/PTC,6040,3229
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,NE8,7223,6381
2024-04,WEEKDAY,7,TRAIN,NE8,34834,27898
2024-04,WEEKDAY,21,TRAIN,TE12,3200,1226
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,TE12,1075,542
2024-04,WEEKDAY,12,TRAIN,TE19,8474,7295
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,TE19,1527,1396
2024-04,WEEKDAY,14,TRAIN,NE12/CC13,56938,55591
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,NE12/CC13,31273,30634
2024-04,WEEKDAY,21,TRAIN,SW6,1025,5010
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,SW6,450,1912
2024-04,WEEKDAY,15,TRAIN,TE15,6471,8022
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,TE15,4149,4179
2024-04,WEEKDAY,7,TRAIN,TE3,36222,31910
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,TE3,3143,2400
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,CC2,1244,1161
2024-04,WEEKDAY,22,TRAIN,CC2,6704,2268
2024-04,WEEKDAY,0,TRAIN,EW21/CC22,380,907
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,EW21/CC22,107,465
2024-04,WEEKDAY,19,TRAIN,EW27,60002,121837
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,EW27,20563,32177
2024-04,WEEKDAY,5,TRAIN,NS3,11142,1078
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,NS3,1960,188
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,EW30,168,229
2024-04,WEEKDAY,5,TRAIN,EW30,639,1592
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,PE3,3974,2678
2024-04,WEEKDAY,10,TRAIN,PE3,6262,3598
2024-04,WEEKDAY,12,TRAIN,NS13,42836,39746
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,NS13,25771,22433
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,CC27,2,11
2024-04,WEEKDAY,0,TRAIN,CC27,14,71
2024-04,WEEKDAY,21,TRAIN,NS20,43707,12255
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,NS20,12977,4948
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,NE7/DT12,15309,27921
2024-04,WEEKDAY,11,TRAIN,NE7/DT12,25059,32023
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,SW3,65,483
2024-04,WEEKDAY,23,TRAIN,SW3,160,1269
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,EW33,2273,932
2024-04,WEEKDAY,10,TRAIN,EW33,2605,1995
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,DT27,3490,4410
2024-04,WEEKDAY,19,TRAIN,DT27,15352,15638
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,BP7,333,329
2024-04,WEEKDAY,10,TRAIN,BP7,599,565
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,EW3,8085,3859
2024-04,WEEKDAY,8,TRAIN,EW3,50470,20077
2024-04,WEEKDAY,13,TRAIN,TE7,9307,6705
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,TE7,3660,3240
2024-04,WEEKDAY,19,TRAIN,EW17,30772,56454
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,EW17,9568,12879
2024-04,WEEKDAY,16,TRAIN,EW3,18740,21233
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,EW3,7638,8864
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,NS18,3902,971
2024-04,WEEKDAY,6,TRAIN,NS18,20676,7838
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,BP3,2506,1116
2024-04,WEEKDAY,11,TRAIN,BP3,3805,1985
2024-04,WEEKDAY,14,TRAIN,BP13,816,862
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,BP13,483,403
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,NS24/NE6/CC1,20960,9680
2024-04,WEEKDAY,20,TRAIN,NS24/NE6/CC1,56636,22923
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,DT30,3646,2909
2024-04,WEEKDAY,13,TRAIN,DT30,6732,5211
2024-04,WEEKDAY,16,TRAIN,TE18,9754,6436
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,TE18,5805,4086
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,TE5,866,291
2024-04,WEEKDAY,6,TRAIN,TE5,7793,1836
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,TE13,1974,1758
2024-04,WEEKDAY,16,TRAIN,TE13,5676,4310
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,PW6,178,690
2024-04,WEEKDAY,21,TRAIN,PW6,460,1916
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,BP5,1053,870
2024-04,WEEKDAY,16,TRAIN,BP5,2407,2442
2024-04,WEEKDAY,11,TRAIN,DT23,3723,3145
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,DT23,1262,1566
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,NE4/DT19,7901,4217
2024-04,WEEKDAY,23,TRAIN,NE4/DT19,19216,8837
2024-04,WEEKDAY,13,TRAIN,TE16,5533,6432
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,TE16,3500,2979
2024-04,WEEKDAY,13,TRAIN,CG2,23745,24614
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,CG2,12291,15278
2024-04,WEEKDAY,0,TRAIN,SW8,21,236
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,SW8,15,113
2024-04,WEEKDAY,13,TRAIN,BP5,2174,2109
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,BP5,1039,963
2024-04,WEEKDAY,21,TRAIN,EW6,5793,17513
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,EW6,2206,6137
2024-04,WEEKDAY,7,TRAIN,DT28,34077,25548
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,DT28,5494,2837
2024-04,WEEKDAY,15,TRAIN,CC20,5482,6583
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,CC20,2276,2541
2024-04,WEEKDAY,7,TRAIN,PE1,12331,5026
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,PE1,1140,393
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,EW23,14036,19470
2024-04,WEEKDAY,21,TRAIN,EW23,41223,46505
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,EW23,21953,22026
2024-04,WEEKDAY,14,TRAIN,EW23,40933,40201
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,TE1,2119,774
2024-04,WEEKDAY,12,TRAIN,TE1,9273,3677
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,DT34,1990,1367
2024-04,WEEKDAY,10,TRAIN,DT34,4432,4328
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,EW17,1789,4934
2024-04,WEEKDAY,23,TRAIN,EW17,3964,12340
2024-04,WEEKDAY,19,TRAIN,DT24,6774,11053
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,DT24,1832,2559
2024-04,WEEKDAY,11,TRAIN,EW6,10371,6163
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,EW6,6742,3876
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,BP8,650,552
2024-04,WEEKDAY,10,TRAIN,BP8,1018,905
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,NE17/PTC,20877,25737
2024-04,WEEKDAY,19,TRAIN,NE17/PTC,47146,112163
2024-04,WEEKDAY,14,TRAIN,DT13,11027,11941
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,DT13,6384,8043
2024-04,WEEKDAY,20,TRAIN,EW14/NS26,85099,13572
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,EW14/NS26,10852,5791
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,CC12,1102,2904
2024-04,WEEKDAY,20,TRAIN,CC12,2779,9180
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,NS19,241,1101
2024-04,WEEKDAY,0,TRAIN,NS19,593,2416
2024-04,WEEKDAY,19,TRAIN,CG2,27835,26145
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,CG2,14210,11055
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,CC16,3101,3929
2024-04,WEEKDAY,9,TRAIN,CC16,10199,12347
2024-04,WEEKDAY,21,TRAIN,EW28,15205,33060
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,EW28,4649,15118
2024-04,WEEKDAY,15,TRAIN,NE1/CC29,46127,38377
