,geometry,latitude,longitude,weekday_00,weekday_05,weekday_06,weekday_07,weekday_08,weekday_09,weekday_10,weekday_11,weekday_12,weekday_13,weekday_14,weekday_15,weekday_16,weekday_17,weekday_18,weekday_19,weekday_20,weekday_21,weekday_22,weekday_23,weekend_00,weekend_05,weekend_06,weekend_07,weekend_08,weekend_09,weekend_10,weekend_11,weekend_12,weekend_13,weekend_14,weekend_15,weekend_16,weekend_17,weekend_18,weekend_19,weekend_20,weekend_21,weekend_22,weekend_23
110,POINT (103.8391264975836 1.281404978130137),1.2814049781301369,103.8391264975836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,POINT (103.8391264975836 1.281404978130137),1.2814049781301369,103.8391264975836,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,POINT (103.8391264975836 1.281404978130137),1.2814049781301369,103.8391264975836,0,0,0,0,0,0,0,0,0,0,0,0,0,119230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,POINT (103.8391264975836 1.281404978130137),1.2814049781301369,103.8391264975836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12477,0,0,0,0,0,0
114,POINT (103.8391264975836 1.281404978130137),1.2814049781301369,103.8391264975836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,POINT (103.8391264975836 1.281404978130137),1.2814049781301369,103.8391264975836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2695
116,POINT (103.8391264975836 1.281404978130137),1.2814049781301369,103.8391264975836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,POINT (103.8391264975836 1.281404978130137),1.2814049781301369,103.8391264975836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10431,0,0,0,0
118,POINT (103.8391264975836 1.281404978130137),1.2814049781301369,103.8391264975836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,POINT (103.8391264975836 1.281404978130137),1.2814049781301369,103.8391264975836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9437,0,0
120,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,11849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2588,0,0,0,0,0,0,0,0
123,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,11723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2642,0,0,0,0,0,0,0,0,0
125,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,8634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176,0,0,0,0
127,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,0
129,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,0,0
132,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,9467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3220,0,0,0,0,0,0,0,0,0,0
134,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,8127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351
137,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3894,0,0,0,0,0,0,0,0,0,0,0,0,0
139,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,6309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3244,0,0,0,0,0
142,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,6505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3721,0,0,0,0,0,0,0,0,0,0,0,0
144,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,22889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,19427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,15932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2889,0,0,0,0,0,0
154,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324,0,0,0
156,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2509,0,0,0,0,0,0,0
157,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,12772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,7394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,POINT (103.8641519380472 1.35161217102563),1.35161217102563,103.8641519380472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4087,0,0,0,0,0,0,0,0,0,0,0
160,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,31232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21848,0,0,0,0,0,0,0,0,0
162,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,34608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24862,0,0,0,0,0,0,0,0,0,0,0
164,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27064,0,0,0,0,0,0
165,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,94687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
167,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,46228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17702,0,0,0
171,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25646,0,0,0,0,0
173,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,70783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,31680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20173,0,0,0,0,0,0,0,0,0,0,0,0,0
178,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23023,0,0,0,0,0,0,0
179,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,47609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8551,0
182,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23907,0,0,0,0,0,0,0,0,0,0
183,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,34107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14647,0,0
185,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,35666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22066,0,0,0,0,0,0,0,0
190,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22676,0,0,0,0,0,0,0,0,0,0,0,0
191,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,30666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,19585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20563,0,0,0,0
196,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,132403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,POINT (103.706064622596 1.338604054503274),1.3386040545032738,103.70606462259596,0,0,0,0,99802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,0,0,4567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,0,0,0,0,0,0,0,0,0,0,0,0
204,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,0,0,0,0,0,0,0,6922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2470,0,0,0,0,0,0,0
208,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,0
210,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,0,0,0,0,0,0,0,0,0,0,0,0,0
211,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,0,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649,0,0,0,0,0,0,0,0,0,0
215,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,0,0,0,0,3539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601,0,0,0,0,0,0,0,0,0,0,0
219,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,0,0,0,5657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2227,0,0,0,0,0
222,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0
223,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,0,0,0,0,0,0,4226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,POINT (103.8545977775432 1.276427354750602),1.2764273547506024,103.85459777754323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,0,0,0,0
