,h3_index,h3_address,latitude,longitude,geometry,weekday_00,weekday_01,weekday_02,weekday_03,weekday_04,weekday_05,weekday_06,weekday_07,weekday_08,weekday_09,weekday_10,weekday_11,weekday_12,weekday_13,weekday_14,weekday_15,weekday_16,weekday_17,weekday_18,weekday_19,weekday_20,weekday_21,weekday_22,weekday_23,weekend_00,weekend_01,weekend_02,weekend_03,weekend_04,weekend_05,weekend_06,weekend_07,weekend_08,weekend_09,weekend_10,weekend_11,weekend_12,weekend_13,weekend_14,weekend_15,weekend_16,weekend_17,weekend_18,weekend_19,weekend_20,weekend_21,weekend_22,weekend_23
159,160,87652630cffffff,1.4637775175815158,103.97446026216731,"POLYGON ((103.98742653729047 1.4601967130434788, 103.98427795039123 1.4732570041075042, 103.97131092706525 1.4768384664863574, 103.96149289983812 1.4673585359851953, 103.964642683684 1.4542980139034953, 103.97760929802386 1.450717653148948, 103.98742653729047 1.4601967130434788))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,161,876526374ffffff,1.4128012648014776,103.93834144215751,"POLYGON ((103.95130832218568 1.4092228904826092, 103.948158239795 1.4222803814957699, 103.93519061242381 1.4258594134990046, 103.9253734786489 1.4163798547545687, 103.92852475636353 1.4033221372921822, 103.94149197274302 1.3997442048315096, 103.95130832218568 1.4092228904826092))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,162,876520c84ffffff,1.3763056598667909,103.71707536699356,"POLYGON ((103.73005668206191 1.3727284457833266, 103.72689482930288 1.3857896361251079, 103.7139127709379 1.3893674975090318, 103.70409298950855 1.3798830853530206, 103.70725602960225 1.366821688417406, 103.72023766400768 1.3632449100393598, 103.73005668206191 1.3727284457833266))",0.0,0.0,0.0,0.0,0.0,270.8181818181818,394.93939393939394,285.15384615384613,38.53968253968254,15.895833333333334,22.59090909090909,75.65384615384616,105.07407407407408,59.85294117647059,101.0,108.23333333333333,197.3030303030303,355.8965517241379,256.60869565217394,125.29032258064517,63.42857142857143,46.189189189189186,30.194444444444443,13.645833333333334,0.8333333333333334,0.0,0.0,0.0,0.0,59.8,430.54545454545456,557.25,180.13333333333333,260.1,395.2857142857143,281.44444444444446,227.77777777777777,218.875,202.75,262.14285714285717,398.8,270.375,229.36363636363637,181.3,792.0,141.22222222222223,53.714285714285715,40.9
162,163,876526349ffffff,1.4332095421023892,103.77599399451172,"POLYGON ((103.7889733773531 1.4296297046297497, 103.78581419426384 1.4426935187449206, 103.77283406682604 1.4462740046706772, 103.76301354332344 1.4367895895153713, 103.76617391623019 1.4237255621345428, 103.77915362303837 1.4201461629826848, 103.7889733773531 1.4296297046297497))",23.76493011435832,0.0,0.0,0.0,0.0,123.38133640552995,528.5953846153847,935.1930434782608,618.0826580226905,349.1116427432217,285.94075403949734,236.60596546310833,257.80610687022903,287.6858006042296,292.91379310344826,242.38839848675914,286.0753086419753,443.11624834874505,560.3451086956521,391.8224299065421,286.1044776119403,221.46848989298454,167.58056580565807,86.15260545905707,32.678082191780824,0.0,0.0,0.0,0.0,52.116883116883116,184.660777385159,250.3695652173913,365.34497816593887,309.37857142857143,255.88724035608308,321.70631970260223,352.3345588235294,350.3333333333333,352.6197718631179,369.7609561752988,381.1927710843373,438.2809917355372,481.57589285714283,485.53092783505156,466.57216494845363,387.3009259259259,285.2236286919831,159.64347826086956
163,164,876520c05ffffff,1.2126262514732031,103.64769913285215,"POLYGON ((103.66067884619824 1.2090568292864898, 103.65751479506159 1.2221074321101675, 103.64453434039409 1.225677503538813, 103.6347183647042 1.216195892094865, 103.637883599542 1.2031450933452064, 103.65086362658624 1.1995761017724493, 103.66067884619824 1.2090568292864898))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,165,876526addffffff,1.351102175376494,103.94112687616091,"POLYGON ((103.95409110407412 1.3475268789823043, 103.95094176984587 1.3605795706662978, 103.93797679482367 1.3641555269907724, 103.92816156491546 1.3546776908528833, 103.93131209411244 1.3416247743039629, 103.94427665846267 1.3380499185656511, 103.95409110407412 1.3475268789823043))",12.807112068965518,0.0,0.0,0.0,0.0,62.84461152882206,273.93237704918033,538.92750287687,499.6647196261682,261.78236607142856,187.4586129753915,147.42284219703575,168.06302521008402,199.10702341137124,225.91224489795917,202.57931638913234,244.06605504587156,386.0371991247265,457.8388473852721,342.7134570765661,236.48299319727892,183.52043868394816,115.63864734299517,52.743027888446214,19.473498233215548,0.0,0.0,0.0,0.0,33.54220779220779,102.30225988700565,150.401055408971,200.17983651226157,240.29479768786126,235.94354838709677,241.53924050632912,235.1087962962963,240.09112149532712,227.3986013986014,258.47860962566847,305.68059701492535,389.59010600706716,367.53355704697987,359.1953125,285.9688581314879,290.2834645669291,208.66530612244898,84.58695652173913
165,166,87652630dffffff,1.457878588765024,103.95167498312149,"POLYGON ((103.964642683684 1.4542980139034953, 103.96149289983812 1.4673585359851953, 103.94852445149475 1.4709397676930016, 103.93870619752855 1.461459377172158, 103.94185717749001 1.448398626180207, 103.95482521551591 1.4448184944276192, 103.964642683684 1.4542980139034953))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,167,876520c9dffffff,1.4262331449367465,103.66862968086728,"POLYGON ((103.68161640755007 1.4226533655386733, 103.67845142825934 1.4357197470642682, 103.66546395891247 1.4393001694950047, 103.65564189602208 1.4298131316261917, 103.65880806130251 1.4167465461685103, 103.67179510370148 1.4131672023196342, 103.68161640755007 1.4226533655386733))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,168,876520daaffffff,1.2480848092195727,103.78444595627009,"POLYGON ((103.79741738162554 1.2445141076954265, 103.79426045044312 1.257563490749041, 103.78128828118618 1.2611348474898654, 103.77147346298221 1.2516557310635719, 103.77463158292993 1.238606139452778, 103.78760333253216 1.2350358726326782, 103.79741738162554 1.2445141076954265))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,169,876526ad8ffffff,1.3736333564267103,103.94779213656363,"POLYGON ((103.9607567745932 1.3700569588201732, 103.95760758956119 1.383111177807305, 103.94464220420387 1.3866882349273975, 103.93482641442736 1.3772099720726385, 103.93797679482367 1.3641555269907724, 103.95094176984587 1.3605795706662978, 103.9607567745932 1.3700569588201732))",9.950847457627118,0.0,0.0,0.0,0.0,46.72610294117647,235.74636510500807,470.04477611940297,492.49676025917927,236.97071129707112,202.8780487804878,177.01762114537445,182.2581300813008,178.52157598499062,202.79138321995464,175.1852551984877,173.5568,263.19814814814816,338.3914728682171,250.2568093385214,144.0274914089347,107.31530139103555,74.76979472140762,37.923202614379086,17.1625,0.0,0.0,0.0,0.0,24.157608695652176,81.95260663507109,124.17316017316017,190.82266009852216,216.87939698492463,288.41358024691357,308.73856209150324,285.71176470588233,235.07575757575756,226.96825396825398,232.7921348314607,226.53157894736842,280.2865168539326,286.6235294117647,288.33098591549293,161.1455399061033,176.125748502994,130.87428571428572,53.07035175879397
169,170,876520d9dffffff,1.3097720192121736,103.78162973706927,"POLYGON ((103.79460381390041 1.3061982645677734, 103.79144613241267 1.3192524861014725, 103.77847131144851 1.3228268937153145, 103.76865459216745 1.313345990722474, 103.77181346277108 1.3002915590616522, 103.78478786375587 1.2967182403282895, 103.79460381390041 1.3061982645677734))",5.165966386554622,0.0,0.0,0.0,0.0,27.746323529411764,263.3015873015873,344.40918580375785,350.2663934426229,156.38674884437597,89.14645858343337,116.56969696969696,209.64928057553956,218.00877192982455,255.63815789473685,269.74271012006864,382.14688128772633,717.0252293577981,868.1820388349514,487.66042780748666,215.21632653061224,199.50580046403712,141.78195488721803,45.388286334056396,5.994082840236686,0.0,0.0,0.0,0.0,14.227722772277227,102.94174757281553,187.96116504854368,262.4102564102564,263.4736842105263,323.6015625,272.31168831168833,252.76878612716763,220.6282722513089,201.29569892473117,221.5625,286.7761194029851,353.3652173913043,324.64912280701753,226.56923076923076,181.0441176470588,190.7925925925926,126.74125874125875,50.993197278911566
170,171,876520c94ffffff,1.4273051714701877,103.75319314206313,"POLYGON ((103.76617391623019 1.4237255621345428, 103.76301354332344 1.4367895895153713, 103.75003202498901 1.4403698463056551, 103.74021130173824 1.4308849904266947, 103.74337286361978 1.4178207518910597, 103.75635395999393 1.4142415801971606, 103.76617391623019 1.4237255621345428))",36.80769230769231,0.0,0.0,0.0,0.0,1590.3103448275863,2211.7837837837837,3161.705882352941,1753.7209302325582,778.8051948051948,782.5714285714286,639.6415094339623,923.4848484848485,973.8571428571429,684.2,584.0,833.8837209302326,1385.111111111111,1600.3953488372092,1098.9574468085107,1104.4444444444443,730.84,443.64516129032256,232.68852459016392,77.66666666666667,0.0,0.0,0.0,0.0,755.5833333333334,1786.3846153846155,3389.3333333333335,1543.7058823529412,1596.7058823529412,982.7727272727273,1322.8666666666666,1011.3684210526316,1061.388888888889,1042.7777777777778,1226.75,1641.6153846153845,2326.75,3389.5,2440.9,1142.65,1281.5294117647059,1049.7,586.1764705882352
171,172,876520c1effffff,1.2968603961195992,103.65150806196738,"POLYGON ((103.6644908544167 1.293286869369308, 103.66132619491715 1.3063438633041449, 103.64834266069616 1.3099180366214154, 103.63852421381186 1.300434136790219, 103.64169005775774 1.2873769441504466, 103.65467316435945 1.2838038498541515, 103.6644908544167 1.293286869369308))",0.0,0.0,0.0,0.0,0.0,0.0,19.2,33.0,12.95,9.578947368421053,16.9,51.4,122.6,76.75,129.5,141.0,191.83333333333334,1937.0,437.6,446.0,185.0,335.0,23.5,3.4,0.0,0.0,0.0,0.0,0.0,0.0,20.4,47.0,17.166666666666668,19.0,50.0,120.5,353.0,265.0,93.0,134.5,190.5,788.0,143.33333333333334,127.0,117.0,34.0,16.0,1.0
172,173,876520c19ffffff,1.2850394759820527,103.60590218292361,"POLYGON ((103.61888770915346 1.2814663854422002, 103.61572068161026 1.2945237746779366, 103.60273441447553 1.2980975097869913, 103.59291560537899 1.288612779810365, 103.59608381566918 1.2755551960879004, 103.60906965252742 1.271982536636054, 103.61888770915346 1.2814663854422002))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,174,876520c86ffffff,1.398851913554609,103.72373267748256,"POLYGON ((103.7367144159557 1.395273615836732, 103.73355270856804 1.4083363321339033, 103.72057022657783 1.4119152767301706, 103.71074987581753 1.4024304216247523, 103.7139127709379 1.3893674975090318, 103.72689482930288 1.3857896361251079, 103.7367144159557 1.395273615836732))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,175,876526adcffffff,1.3570038331822012,103.96390566055278,"POLYGON ((103.97686846575323 1.3534283150974038, 103.97372032732454 1.36648077981233, 103.9607567745932 1.3700569588201732, 103.95094176984587 1.3605795706662978, 103.95409110407412 1.3475268789823043, 103.96705424746357 1.3439518022290973, 103.97686846575323 1.3534283150974038))",5.543352601156069,0.0,0.0,0.0,0.0,33.02692778457772,140.50303643724698,246.28405491024287,257.09036860879905,140.40768277571252,100.12628865979381,90.98296836982968,102.88490099009901,103.27429274292743,122.67685589519651,87.08804347826087,102.31086956521739,182.93098958333334,215.1729106628242,151.03265940902023,77.36585365853658,49.0479375696767,37.84080717488789,19.488347457627118,7.670212765957447,0.0,0.0,0.0,0.0,17.91530944625407,57.370370370370374,94.27863777089783,98.15447154471545,109.90462427745665,128.3967213114754,148.05204460966542,142.3957597173145,124.39931740614334,111.89003436426117,110.93079584775087,146.70491803278688,177.11158798283262,159.5063829787234,128.85775862068965,80.87455197132617,68.7378277153558,56.917910447761194,31.693486590038315
175,176,876520c80ffffff,1.3929455694892603,103.70092965036997,"POLYGON ((103.7139127709379 1.3893674975090318, 103.71074987581753 1.4024304216247523, 103.69776601216331 1.4060091394843603, 103.68794546880216 1.3965238515031233, 103.6911095508097 1.383460721679713, 103.70409298950855 1.3798830853530206, 103.7139127709379 1.3893674975090318))",0.0,0.0,0.0,0.0,0.0,1.0,7.5,6.833333333333333,4.384615384615385,4.777777777777778,7.6,16.0,75.0,31.0,43.333333333333336,35.333333333333336,99.5,284.0,73.0,40.5,164.0,20.0,12.5,3.0,0.0,0.0,0.0,0.0,0.0,1.5,29.0,65.0,29.333333333333332,42.666666666666664,58.0,115.0,34.5,99.0,31.5,83.0,60.0,380.0,158.0,63.0,51.0,13.0,15.0,0.25
176,177,876520d84ffffff,1.2598992585963205,103.83001554287725,"POLYGON ((103.84298417403024 1.2563281276952116, 103.83982962289531 1.26937708732221, 103.82686024698725 1.272948875428373, 103.81704583942681 1.2634706104465245, 103.82020158100455 1.250421438054275, 103.8331705399151 1.24685074321643, 103.84298417403024 1.2563281276952116))",3.804812834224599,0.0,0.0,0.0,0.0,10.096234309623432,76.70165745856353,179.3935185185185,318.507614213198,158.68253968253967,51.09356725146199,44.031296572280176,66.7429022082019,116.69038461538462,133.7810945273632,149.37081339712918,206.17962466487936,388.8832335329341,705.8461538461538,452.5,292.7396907216495,289.5924932975871,261.37906137184115,82.52777777777777,5.819354838709677,0.0,0.0,0.0,0.0,8.278846153846153,35.96938775510204,96.82352941176471,125.14634146341463,114.03157894736842,89.47552447552448,77.20754716981132,112.07537688442211,105.14285714285714,159.1504854368932,265.34615384615387,386.8434782608696,391.2265625,402.91603053435114,383.95620437956205,359.9240506329114,474.6333333333333,342.58474576271186,107.062893081761
177,178,876520c01ffffff,1.2292477925982097,103.63155283113957,"POLYGON ((103.64453434039409 1.225677503538813, 103.64136924918904 1.2387298566349108, 103.62838699882514 1.2423007935204737, 103.61857026850247 1.232818298729005, 103.62173654295849 1.219765750592449, 103.6347183647042 1.216195892094865, 103.64453434039409 1.225677503538813))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,179,876520cb4ffffff,1.3714803077974644,103.77881241669392,"POLYGON ((103.79178914602021 1.3679035078267143, 103.78863071389692 1.3809625397353713, 103.77565324020598 1.3845399904210423, 103.76583461915884 1.3750573211742685, 103.76899424074873 1.3619980775689935, 103.78197129413532 1.3584217147148556, 103.79178914602021 1.3679035078267143))",3.2797619047619047,0.0,0.0,0.0,0.0,39.88054607508533,187.15555555555557,342.39823008849555,270.4093023255814,195.24309392265192,187.4248366013072,147.65079365079364,105.46370967741936,162.3556701030928,100.99126637554585,101.46456692913385,84.8386075949367,118.40989399293287,146.7689075630252,106.33467741935483,56.4071661237785,48.17283950617284,32.82535211267606,17.33226837060703,3.9224137931034484,0.0,0.0,0.0,0.0,14.563025210084033,67.62626262626263,104.51546391752578,156.61702127659575,188.27586206896552,190.12790697674419,185.76666666666668,224.231884057971,190.27142857142857,150.3815789473684,125.93103448275862,128.14285714285714,165.51388888888889,132.8375,99.17977528089888,76.83333333333333,64.09183673469387,48.58490566037736,22.219298245614034
179,180,876520c96ffffff,1.4498546997302786,103.7598528712539,"POLYGON ((103.77283406682604 1.4462740046706772, 103.76967383995807 1.459339549344443, 103.75669189999827 1.462920891435733, 103.7468706087484 1.4534356033603149, 103.75003202498901 1.4403698463056551, 103.76301354332344 1.4367895895153713, 103.77283406682604 1.4462740046706772))",70.94545454545455,0.0,0.0,0.0,0.0,269.93939393939394,564.8529411764706,4505.8,1293.3714285714286,1555.4827586206898,1189.9705882352941,727.9411764705883,895.9736842105264,730.5,822.5714285714286,575.3035714285714,573.2903225806451,895.5957446808511,528.0439560439561,644.2461538461539,474.6279069767442,633.796875,878.2380952380952,219.53846153846155,81.0,0.0,0.0,0.0,0.0,98.97058823529412,555.1304347826087,781.8636363636364,1330.2941176470588,991.4347826086956,970.7619047619048,1174.8235294117646,967.6,767.0,805.25,727.7692307692307,571.741935483871,1625.5,1485.2666666666667,3768.6,1603.4285714285713,1130.4444444444443,2047.8181818181818,923.0
180,181,876520db1ffffff,1.26580551992201,103.85279792552097,"POLYGON ((103.86576515366889 1.262234173785698, 103.86261179381357 1.2752829185438652, 103.84964382048499 1.2788549228788069, 103.83982962289531 1.26937708732221, 103.84298417403024 1.2563281276952116, 103.8559517316901 1.2527572183009876, 103.86576515366889 1.262234173785698))",1.4295081967213115,0.0,0.0,0.0,0.0,4.607142857142857,16.37864077669903,41.542857142857144,45.78238341968912,18.384,10.12962962962963,26.84426229508197,46.39591836734694,43.251063829787235,54.51690821256039,50.79047619047619,74.74384236453201,151.78181818181818,276.1042471042471,114.04511278195488,36.92391304347826,21.471744471744472,22.29096989966555,6.872235872235872,1.6585365853658536,0.0,0.0,0.0,0.0,2.189189189189189,14.72972972972973,23.725,33.888888888888886,29.883333333333333,36.140845070422536,57.72941176470588,82.59782608695652,56.19047619047619,80.83333333333333,128.0204081632653,151.43859649122808,186.70731707317074,195.33333333333334,126.20454545454545,54.14705882352941,59.2093023255814,41.04545454545455,13.681818181818182
181,182,876526362ffffff,1.4009986301879986,103.89276983572128,"POLYGON ((103.90573954951384 1.3974207074761071, 103.90258707730807 1.4104786492811527, 103.88961661701941 1.4140572276881822, 103.87979904280412 1.4045767678968626, 103.88295270866693 1.3915186038560587, 103.89592275530256 1.387941121650294, 103.90573954951384 1.3974207074761071))",11.527010804321728,0.0,0.0,0.0,0.0,94.33551769331586,521.2607594936709,1257.8970814132103,1198.8879598662206,609.3385416666666,464.7732558139535,405.49828178694156,407.9795597484277,422.1049562682216,458.6881028938907,373.87152317880793,396.5664596273292,513.1987341772152,648.6595744680851,473.5305105853051,313.4074519230769,253.08418657565414,146.13710554951032,60.08639308855292,16.351254480286737,0.0,0.0,0.0,0.0,48.177536231884055,153.0171821305842,311.1341463414634,502.1217391304348,672.8492462311558,679.1333333333333,669.9107142857143,652.6345381526104,699.9695652173913,651.2521739130435,802.8461538461538,706.375,782.1065989847716,643.3459915611814,702.2204301075269,506.37899543378995,410.5854700854701,209.82828282828282,91.42857142857143
182,183,876526a5bffffff,1.232570186938323,103.88503563852292,"POLYGON ((103.89799922294408 1.2290006064224452, 103.89484795176364 1.242045824734051, 103.88188362175087 1.245616066263223, 103.87207097681564 1.236139991432486, 103.87522344015386 1.2230945565007758, 103.88818735648391 1.2195254128271449, 103.89799922294408 1.2290006064224452))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,184,876520cd6ffffff,1.4085100322156408,103.60019586709636,"POLYGON ((103.61318670056116 1.4049309357703392, 103.61001816584971 1.4179979227530837, 103.5970265910219 1.4215776592276075, 103.58720398206269 1.4120893349943668, 103.59037370021287 1.3990221504192124, 103.60336484410234 1.3954434874775077, 103.61318670056116 1.4049309357703392))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
